iso3,value,value.sd,quantity
KGZ,8361.56391508954,674.155853729464,LYnewnotx2020
KGZ,9422.47063844068,757.727634021245,LYnewnotx2020
KGZ,8556.009189987,686.015708170399,LYnewnotx2020
KGZ,0,0,LYnewnotx2020
KGZ,7134.39310754016,567.381532061805,LYnewnotx2020
KGZ,7368.62983751956,583.632533754225,LYnewnotx2020
KGZ,6667.66590055032,526.291866237159,LYnewnotx2020
KGZ,6133.87631297692,482.527658453748,LYnewnotx2020
KGZ,6588.03872755293,516.345707447927,LYnewnotx2020
KGZ,5188.60306784416,404.979747354586,LYnewnotx2020
KGZ,4697.65328102148,365.100021895191,LYnewnotx2020
KGZ,4685.47289586974,362.861430104023,LYnewnotx2020
KGZ,4194.05065348215,323.584065126839,LYnewnotx2020
KGZ,4268.31576929434,327.958738722515,LYnewnotx2020
KGZ,3351.01160886327,256.354457964414,LYnewnotx2020
KGZ,3423.21541779588,260.629223204922,LYnewnotx2020
KGZ,2885.29910722151,218.66321792968,LYnewnotx2020
KGZ,2200.32710256217,165.905405401834,LYnewnotx2020
KGZ,1584.06926970624,118.77629284936,LYnewnotx2020
KGZ,523.772161057942,72.1343637323784,LYnewnotx2020
KHM,63116.1179320938,47903.3671786818,LYnewnotx2020
KHM,51587.1023642494,39019.3770079957,LYnewnotx2020
KHM,221898.478413171,167151.540208215,LYnewnotx2020
KHM,210701.379276214,158121.516153427,LYnewnotx2020
KHM,285388.559401482,213530.297540914,LYnewnotx2020
KHM,282944.072959577,210970.438441149,LYnewnotx2020
KHM,287838.431599097,214265.569946367,LYnewnotx2020
KHM,253434.181525415,188461.422274354,LYnewnotx2020
KHM,296476.603203685,220848.375094487,LYnewnotx2020
KHM,217959.761861503,162853.305737126,LYnewnotx2020
KHM,177909.088135143,132855.722151642,LYnewnotx2020
KHM,295695.753823084,220048.651950249,LYnewnotx2020
KHM,433359.124739358,320534.44593369,LYnewnotx2020
KHM,351875.779941448,258508.567741226,LYnewnotx2020
KHM,396972.376033896,289958.537960604,LYnewnotx2020
KHM,361932.541232396,255618.500090741,LYnewnotx2020
KHM,362496.899223815,255479.42130996,LYnewnotx2020
KHM,374697.124820958,263442.307855683,LYnewnotx2020
KHM,397785.279404754,278553.581899135,LYnewnotx2020
KHM,442849.694096067,309185.038054835,LYnewnotx2020
KHM,422597.116884291,96279.855849045,LYnewnotx2020
KHM,408761.999426732,97090.9169661808,LYnewnotx2020
KHM,353938.43328328,84313.7378592553,LYnewnotx2020
KHM,306766.010139597,70460.1558724715,LYnewnotx2020
KHM,277286.834053877,64633.1424544286,LYnewnotx2020
KHM,226614.927345947,52745.8690054111,LYnewnotx2020
KHM,215882.403523928,50153.0446605388,LYnewnotx2020
KHM,193176.782812635,45092.8298286861,LYnewnotx2020
KHM,156844.574124956,36455.7170473978,LYnewnotx2020
KHM,140262.365630347,32078.4805787282,LYnewnotx2020
KHM,118999.2034515,27351.2753933223,LYnewnotx2020
KHM,114481.219339777,25999.6111118961,LYnewnotx2020
KHM,93051.4626429131,20541.7000520039,LYnewnotx2020
KHM,89979.8123385533,20344.8229509638,LYnewnotx2020
KHM,57397.2191178136,12418.184435335,LYnewnotx2020
KHM,68622.9656789439,16517.4620233645,LYnewnotx2020
KHM,57471.4177335401,14760.1320277205,LYnewnotx2020
KHM,38603.5091193281,10361.0170843127,LYnewnotx2020
KHM,33836.4564244626,9667.58353026587,LYnewnotx2020
KHM,23957.3380197538,7415.82618237433,LYnewnotx2020
KIR,515.198841261273,72.1228349656243,LYnewnotx2020
KIR,646.208918506036,90.0258152852892,LYnewnotx2020
KIR,670.32079305908,93.3740857836222,LYnewnotx2020
KIR,427.90173664911,59.2015265180184,LYnewnotx2020
KIR,379.68522486641,52.6295507734574,LYnewnotx2020
KIR,346.457229940826,47.830724670674,LYnewnotx2020
KIR,427.559585919956,58.8092811488084,LYnewnotx2020
KIR,351.290611482533,47.9285488394268,LYnewnotx2020
KIR,664.116040808967,90.5028934450658,LYnewnotx2020
KIR,381.046040882446,51.7439263731676,LYnewnotx2020
KIR,200.592418314242,26.893476205805,LYnewnotx2020
KIR,275.72324800446,37.1271204945399,LYnewnotx2020
KIR,296.149661063905,39.6909992090518,LYnewnotx2020
KIR,289.974066125788,38.7765833410539,LYnewnotx2020
KIR,726.884593063454,96.8811034051755,LYnewnotx2020
KIR,805.037141173343,106.751909720956,LYnewnotx2020
KIR,877.223221834544,115.625278320467,LYnewnotx2020
KIR,1272.63530589987,168.687325448591,LYnewnotx2020
KIR,694.016246359171,90.6488644345032,LYnewnotx2020
KIR,532.929997440876,67.505345993619,LYnewnotx2020
KIR,596.926535953929,78.6589966260113,LYnewnotx2020
KIR,505.623240812752,66.3427354832608,LYnewnotx2020
KIR,514.425753461426,67.2064513273729,LYnewnotx2020
KIR,602.312471919733,78.3638160261817,LYnewnotx2020
KIR,696.911783601978,90.3186866655984,LYnewnotx2020
KIR,646.142809401279,83.4229756922761,LYnewnotx2020
KIR,721.644005922993,92.8178192248462,LYnewnotx2020
KIR,635.828831565177,81.4440957995436,LYnewnotx2020
KIR,589.347120952404,75.1694072259712,LYnewnotx2020
KIR,465.434016199303,59.1215619412473,LYnewnotx2020
KIR,442.888902825005,56.0279240459842,LYnewnotx2020
KIR,477.867229872796,60.230506428653,LYnewnotx2020
KIR,419.212958335675,52.6337179688762,LYnewnotx2020
KIR,461.280547934872,57.6977283349821,LYnewnotx2020
KIR,419.349926978551,52.2637394439284,LYnewnotx2020
KIR,424.492081761454,52.7012450483893,LYnewnotx2020
KIR,379.963929819322,47.003512238688,LYnewnotx2020
KIR,220.73757675962,27.1952000616758,LYnewnotx2020
KIR,135.392015290597,16.6085562725214,LYnewnotx2020
KIR,82.8085008552286,9.80939198334162,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,0,0,LYnewnotx2020
KOR,9587.58679117398,365.58452339982,LYnewnotx2020
KOR,20948.0256564713,797.723269761889,LYnewnotx2020
KOR,15148.1414479232,576.014124128377,LYnewnotx2020
KOR,15225.1951907752,578.071596869246,LYnewnotx2020
KOR,15979.6179079683,605.772800684435,LYnewnotx2020
KOR,20821.6644521633,788.012934136702,LYnewnotx2020
KOR,18691.2674941654,707.264554428565,LYnewnotx2020
KOR,19145.4654233443,723.939197995084,LYnewnotx2020
KOR,14099.1110902913,532.559067192992,LYnewnotx2020
KOR,14532.9927668105,548.313232308807,LYnewnotx2020
KOR,14857.4549064199,559.890525709821,LYnewnotx2020
KOR,12858.0311944936,484.46857624654,LYnewnotx2020
KOR,14136.3641142905,532.331338462232,LYnewnotx2020
KOR,9380.80106289354,352.883541224826,LYnewnotx2020
KOR,9683.38285048935,363.701405106827,LYnewnotx2020
KOR,7381.24658174445,276.662566869774,LYnewnotx2020
KOR,6516.11890070617,243.856636137408,LYnewnotx2020
KOR,5227.88962050281,195.228488147855,LYnewnotx2020
KOR,3876.58178329492,144.378790648495,LYnewnotx2020
KOR,4931.77134056286,198.190992321559,LYnewnotx2020
KWT,2056.53643308013,167.563253209876,LYnewnotx2020
KWT,1962.10119536041,159.381478495233,LYnewnotx2020
KWT,2108.07328698662,171.010518873998,LYnewnotx2020
KWT,2024.88177353006,163.993190344605,LYnewnotx2020
KWT,1892.2861942158,153.065481067529,LYnewnotx2020
KWT,1650.68653857633,133.419274164824,LYnewnotx2020
KWT,1382.86133709635,111.540855268461,LYnewnotx2020
KWT,1211.3547933094,97.5632420518015,LYnewnotx2020
KWT,1058.01348665924,84.9741546019556,LYnewnotx2020
KWT,1010.3685171056,80.8939402618319,LYnewnotx2020
KWT,589.055017462958,47.0605734132068,LYnewnotx2020
KWT,689.54498294384,54.9807082257284,LYnewnotx2020
KWT,564.210904141215,44.7710985131886,LYnewnotx2020
KWT,429.886330023206,34.0995777760306,LYnewnotx2020
KWT,458.192178855001,36.2705044104962,LYnewnotx2020
KWT,573.075568370927,44.7272461280472,LYnewnotx2020
KWT,692.390401363384,54.1674521557142,LYnewnotx2020
KWT,886.550217314248,69.1685223547984,LYnewnotx2020
KWT,961.49322446089,75.248130443875,LYnewnotx2020
KWT,860.628455101927,67.2949199447677,LYnewnotx2020
KWT,828.518900149323,64.5899032151473,LYnewnotx2020
KWT,764.621347013941,59.448145007029,LYnewnotx2020
KWT,841.128099814292,65.2241273761407,LYnewnotx2020
KWT,793.613946277452,61.3848591103184,LYnewnotx2020
KWT,746.069299474443,57.5687117356979,LYnewnotx2020
KWT,621.864366868949,47.8718420354021,LYnewnotx2020
KWT,771.721637609209,59.2610865632269,LYnewnotx2020
KWT,709.622192389468,54.3610166699873,LYnewnotx2020
KWT,937.779046980825,71.6706466336751,LYnewnotx2020
KWT,1093.07038782429,83.3473119034551,LYnewnotx2020
KWT,862.622373429954,65.626663833425,LYnewnotx2020
KWT,540.208250086584,41.0032966042796,LYnewnotx2020
KWT,563.344806749695,42.6635232668935,LYnewnotx2020
KWT,471.87148500554,35.6586836149372,LYnewnotx2020
KWT,414.634865627731,31.2669718926961,LYnewnotx2020
KWT,377.058590321263,28.3723346547585,LYnewnotx2020
KWT,346.432748408278,26.0125128266749,LYnewnotx2020
KWT,257.851857659436,19.3193785374559,LYnewnotx2020
KWT,204.336352474954,15.2758490187331,LYnewnotx2020
KWT,131.038553266145,9.69113880062814,LYnewnotx2020
LAO,435481.020703243,382882.805647826,LYnewnotx2020
LAO,354241.530958324,311935.890339609,LYnewnotx2020
LAO,269612.528627662,237624.27705764,LYnewnotx2020
LAO,269646.408863234,237735.539238007,LYnewnotx2020
LAO,374920.383715738,330535.82668503,LYnewnotx2020
LAO,244629.294512686,215585.593179899,LYnewnotx2020
LAO,86900.810173921,76713.9958892575,LYnewnotx2020
LAO,198727.902757905,175660.591403772,LYnewnotx2020
LAO,416033.949886252,368011.702288441,LYnewnotx2020
LAO,168127.586295466,148715.307350551,LYnewnotx2020
LAO,103546.076508127,91512.0627682395,LYnewnotx2020
LAO,110007.969644421,97295.2458116538,LYnewnotx2020
LAO,55667.7385006586,49236.6947130032,LYnewnotx2020
LAO,116334.759762259,102845.352276154,LYnewnotx2020
LAO,62530.3040049781,55236.1072304641,LYnewnotx2020
LAO,45831.7149316704,40443.5003073488,LYnewnotx2020
LAO,76958.7607106531,67979.0340540224,LYnewnotx2020
LAO,102054.028592976,90205.3961766008,LYnewnotx2020
LAO,110859.001375999,97998.8519314827,LYnewnotx2020
LAO,122941.000365987,108607.510783809,LYnewnotx2020
LAO,110039.413920285,25402.6864991558,LYnewnotx2020
LAO,99396.4645066766,23227.1674196955,LYnewnotx2020
LAO,95512.8802903915,20972.1389598202,LYnewnotx2020
LAO,85536.5169021994,19012.4382548672,LYnewnotx2020
LAO,79992.3749039321,18320.3596222673,LYnewnotx2020
LAO,73836.2143945525,16547.4841532294,LYnewnotx2020
LAO,63604.3842290187,13937.443725735,LYnewnotx2020
LAO,61114.1424681929,13384.8906653566,LYnewnotx2020
LAO,52112.7787092554,11991.5893612301,LYnewnotx2020
LAO,50390.7850268273,11574.2452139222,LYnewnotx2020
LAO,46563.154979329,10300.2692628967,LYnewnotx2020
LAO,37659.6799907178,8482.65553911542,LYnewnotx2020
LAO,35657.4147531968,7968.33152422237,LYnewnotx2020
LAO,32395.1453248062,7531.5588299441,LYnewnotx2020
LAO,28147.7040960034,6388.60299381601,LYnewnotx2020
LAO,21441.8048834712,4737.17045188324,LYnewnotx2020
LAO,17190.918748742,3766.42275719223,LYnewnotx2020
LAO,12576.3549146,2823.67754145468,LYnewnotx2020
LAO,6857.97751772367,1537.75633983796,LYnewnotx2020
LAO,5186.46201177171,1195.70495242691,LYnewnotx2020
LBN,169.737283660772,14.4738294836629,LYnewnotx2020
LBN,167.852383147946,14.2727146000977,LYnewnotx2020
LBN,198.9634980263,17.0185067840969,LYnewnotx2020
LBN,736.298015723209,62.6855003754231,LYnewnotx2020
LBN,1064.86677676819,90.5421884930857,LYnewnotx2020
LBN,4991.65649110802,423.227966390478,LYnewnotx2020
LBN,5711.2606219402,482.741398206127,LYnewnotx2020
LBN,6169.82257624636,519.8342943509,LYnewnotx2020
LBN,5077.56965992962,426.248739527933,LYnewnotx2020
LBN,4031.94089735571,337.278609567944,LYnewnotx2020
LBN,3005.73626363129,250.39024032591,LYnewnotx2020
LBN,2031.20258077666,168.598274495293,LYnewnotx2020
LBN,1984.2159359578,164.02360898835,LYnewnotx2020
LBN,1989.78027817092,163.691083942987,LYnewnotx2020
LBN,2004.2152099971,164.210474017471,LYnewnotx2020
LBN,2064.58641954194,168.687787533382,LYnewnotx2020
LBN,1543.42494511447,123.942096915456,LYnewnotx2020
LBN,1350.55687121439,109.043595055291,LYnewnotx2020
LBN,1270.69692003416,102.005390883108,LYnewnotx2020
LBN,1023.26933606418,80.1470601339252,LYnewnotx2020
LBN,963.009089734386,76.1148500672669,LYnewnotx2020
LBN,768.443422683127,60.5077380628364,LYnewnotx2020
LBN,626.187146891038,49.1144285479152,LYnewnotx2020
LBN,569.139506594125,44.4622732592969,LYnewnotx2020
LBN,514.264813505455,40.0167978453821,LYnewnotx2020
LBN,504.390595286916,39.0991300796254,LYnewnotx2020
LBN,443.473787148467,34.2666976975859,LYnewnotx2020
LBN,567.632010676327,43.7261855940699,LYnewnotx2020
LBN,544.053289604238,41.78554143003,LYnewnotx2020
LBN,465.451930923815,35.6435395170499,LYnewnotx2020
LBN,465.106237050558,35.508031307461,LYnewnotx2020
LBN,408.425237100974,31.0843789729656,LYnewnotx2020
LBN,449.341393493424,34.0890819249691,LYnewnotx2020
LBN,450.511828359206,34.065654132816,LYnewnotx2020
LBN,380.498173924743,28.6756105808332,LYnewnotx2020
LBN,317.667507238628,23.8585474071018,LYnewnotx2020
LBN,266.033667852969,19.9149304349056,LYnewnotx2020
LBN,209.348934449892,15.6179978708615,LYnewnotx2020
LBN,161.248634517897,11.9868795158851,LYnewnotx2020
LBN,91.9695666223658,6.63776469590875,LYnewnotx2020
LBR,40656.9768713061,27575.2920885328,LYnewnotx2020
LBR,52313.2759134504,35428.5525966325,LYnewnotx2020
LBR,43272.2039981061,29247.6805562683,LYnewnotx2020
LBR,45493.5697964456,30689.9063010703,LYnewnotx2020
LBR,32539.2966884053,21900.3177872564,LYnewnotx2020
LBR,21424.6828632937,14392.7796009263,LYnewnotx2020
LBR,11563.8921000862,7757.19669944201,LYnewnotx2020
LBR,18889.2652945465,12646.9698965059,LYnewnotx2020
LBR,43360.4141696781,28986.6888513977,LYnewnotx2020
LBR,52751.5497510969,35205.0857252957,LYnewnotx2020
LBR,62895.3517585471,41724.6378756197,LYnewnotx2020
LBR,71365.2548155144,46925.080420222,LYnewnotx2020
LBR,81349.0428518124,52967.1815851779,LYnewnotx2020
LBR,68217.6684306475,44126.375871709,LYnewnotx2020
LBR,61991.7227114717,40250.2040134263,LYnewnotx2020
LBR,43971.1035903459,29062.6926776387,LYnewnotx2020
LBR,22869.6350890401,15370.7593778833,LYnewnotx2020
LBR,31822.0094307296,23278.094529728,LYnewnotx2020
LBR,36093.9134555525,28162.9053000261,LYnewnotx2020
LBR,31265.95558865,25097.9865247052,LYnewnotx2020
LBR,27312.1778025648,7944.47510849395,LYnewnotx2020
LBR,27227.6929906059,7303.24105731577,LYnewnotx2020
LBR,23653.6787747012,5545.36764136194,LYnewnotx2020
LBR,28874.5122245361,6756.12423991786,LYnewnotx2020
LBR,20613.2887254816,4745.09618260058,LYnewnotx2020
LBR,27165.3326889421,6127.6238539034,LYnewnotx2020
LBR,24560.815633548,5412.52809213266,LYnewnotx2020
LBR,24539.581995117,6853.24781910752,LYnewnotx2020
LBR,25627.5759940944,5336.20509221058,LYnewnotx2020
LBR,25361.6912862384,5334.6891098267,LYnewnotx2020
LBR,20875.8595817672,4305.24291779799,LYnewnotx2020
LBR,18024.745753789,3560.02118100812,LYnewnotx2020
LBR,20084.0605444015,4075.47336895528,LYnewnotx2020
LBR,20609.7487990369,4245.00023794275,LYnewnotx2020
LBR,27048.2671129381,5614.94261473905,LYnewnotx2020
LBR,25419.2297082646,5202.64768581492,LYnewnotx2020
LBR,17780.7901635913,3704.49102455381,LYnewnotx2020
LBR,13301.189747936,2726.27748039762,LYnewnotx2020
LBR,11422.7589807861,2256.98624693544,LYnewnotx2020
LBR,7551.48460745749,1818.55253789538,LYnewnotx2020
LBY,6086.51691053494,1701.4599490133,LYnewnotx2020
LBY,4049.83370133009,1131.99810609215,LYnewnotx2020
LBY,4268.13325589656,1191.66729238231,LYnewnotx2020
LBY,5047.5637251935,1409.19918235943,LYnewnotx2020
LBY,2924.26127282966,815.717694479915,LYnewnotx2020
LBY,2618.73342707468,728.307941058525,LYnewnotx2020
LBY,2203.97396915831,613.077389949598,LYnewnotx2020
LBY,2605.40904194201,723.652784005757,LYnewnotx2020
LBY,3224.81414611023,894.348029115793,LYnewnotx2020
LBY,2010.98339384503,555.913766638377,LYnewnotx2020
LBY,3313.6011587723,916.487604982852,LYnewnotx2020
LBY,1754.35490504311,484.300271605004,LYnewnotx2020
LBY,8370.25437816452,2307.70456478106,LYnewnotx2020
LBY,8279.51252573525,2278.80857184901,LYnewnotx2020
LBY,8866.27592084722,2436.13556699228,LYnewnotx2020
LBY,9629.01361502097,2640.0978224112,LYnewnotx2020
LBY,8202.22241029052,2231.36949321591,LYnewnotx2020
LBY,9064.38337710065,2474.14437510392,LYnewnotx2020
LBY,9622.19966060832,2619.80852349028,LYnewnotx2020
LBY,9571.13357324046,2602.64924788915,LYnewnotx2020
LBY,7638.58639745486,1765.09807966854,LYnewnotx2020
LBY,5777.66037005281,1368.6387364298,LYnewnotx2020
LBY,3489.52030221539,335.234455456349,LYnewnotx2020
LBY,2511.05904288798,195.154911528234,LYnewnotx2020
LBY,5470.77844371075,836.074563409157,LYnewnotx2020
LBY,1621.74984930166,84.0396121673739,LYnewnotx2020
LBY,2110.05831362801,160.574541289612,LYnewnotx2020
LBY,2007.02531993805,129.281422005794,LYnewnotx2020
LBY,2607.24100535577,254.036026807776,LYnewnotx2020
LBY,1890.37369946513,153.967361995631,LYnewnotx2020
LBY,4009.94385963786,932.829979755618,LYnewnotx2020
LBY,5168.80178969417,1146.57852981707,LYnewnotx2020
LBY,4541.64331621809,1007.28497375169,LYnewnotx2020
LBY,4949.0452829366,1107.29743443432,LYnewnotx2020
LBY,5091.71029208228,1128.83739620337,LYnewnotx2020
LBY,5342.82548196768,1176.48526746678,LYnewnotx2020
LBY,4038.38392836523,932.261141699778,LYnewnotx2020
LBY,2744.97661488965,629.810761458075,LYnewnotx2020
LBY,1486.32899133838,355.547248620502,LYnewnotx2020
LBY,1039.59609439175,255.289840111721,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,7.970576868753,0.622195552488348,LYnewnotx2020
LCA,15.4726105764265,1.20786825342776,LYnewnotx2020
LCA,22.4716934191406,1.75325333120867,LYnewnotx2020
LCA,14.4637636642814,1.12730467347263,LYnewnotx2020
LCA,13.9206632916422,1.08322962256378,LYnewnotx2020
LCA,13.3494293593033,1.03680446926132,LYnewnotx2020
LCA,12.7459015500748,0.988329834005946,LYnewnotx2020
LCA,18.1695103839945,1.4061590340364,LYnewnotx2020
LCA,17.1761446045209,1.32619447347699,LYnewnotx2020
LCA,10.7597452581726,0.828459241021619,LYnewnotx2020
LCA,5.01994884957117,0.385320144786422,LYnewnotx2020
LCA,4.64182807373335,0.355520400630657,LYnewnotx2020
LCA,8.49836409685948,0.649235588106921,LYnewnotx2020
LCA,3.84185164075556,0.292620820863166,LYnewnotx2020
LCA,3.41903226731528,0.259567977455706,LYnewnotx2020
LCA,5.96118718678295,0.451016471825891,LYnewnotx2020
LCA,0,0,LYnewnotx2020
LCA,4.10588187362697,0.308794983231286,LYnewnotx2020
LCA,1.56508514346813,0.117312556615377,LYnewnotx2020
LCA,2.12111420406474,0.205810833735901,LYnewnotx2020
LKA,31645.2665039325,6024.93277651194,LYnewnotx2020
LKA,31794.0544833732,6059.19102048144,LYnewnotx2020
LKA,36777.1045707502,7016.92173826412,LYnewnotx2020
LKA,33111.889684975,6324.2484138081,LYnewnotx2020
LKA,31354.1153997492,5993.83797623807,LYnewnotx2020
LKA,28653.8806076318,5479.27651921652,LYnewnotx2020
LKA,31738.0304457527,6075.22955820827,LYnewnotx2020
LKA,30495.1351021014,5840.72368397166,LYnewnotx2020
LKA,28638.4818309801,5487.37293782564,LYnewnotx2020
LKA,29868.7173718706,5726.42020499051,LYnewnotx2020
LKA,30578.3214805405,5866.13635760229,LYnewnotx2020
LKA,27941.4145690758,5369.16180600577,LYnewnotx2020
LKA,30338.6762251104,5839.04939485094,LYnewnotx2020
LKA,29893.9308657765,5761.26690484175,LYnewnotx2020
LKA,26464.80585777,5105.34983749154,LYnewnotx2020
LKA,22993.3839610195,4314.27413856573,LYnewnotx2020
LKA,19856.5643052135,3703.34821010378,LYnewnotx2020
LKA,23453.9464086527,4360.28094534752,LYnewnotx2020
LKA,25818.1400802475,4882.32545430904,LYnewnotx2020
LKA,26595.982471057,5053.11429085486,LYnewnotx2020
LKA,30173.359329404,5309.85753864005,LYnewnotx2020
LKA,45009.2824498398,9953.42953871335,LYnewnotx2020
LKA,32202.5874986674,4965.94826609623,LYnewnotx2020
LKA,28554.8116316754,4083.10931996705,LYnewnotx2020
LKA,31304.2993060108,5403.33597863982,LYnewnotx2020
LKA,24971.0774246587,3570.99293336769,LYnewnotx2020
LKA,28564.1656019201,5005.74737661353,LYnewnotx2020
LKA,25810.3756345038,4457.15005769985,LYnewnotx2020
LKA,21444.4489671949,3231.37341737245,LYnewnotx2020
LKA,19252.0135935765,2788.03971705989,LYnewnotx2020
LKA,16056.6783853371,2202.55631747996,LYnewnotx2020
LKA,18475.1533777579,2370.2915666374,LYnewnotx2020
LKA,21435.9380067544,3733.08127205209,LYnewnotx2020
LKA,18656.2577822223,3125.39129405112,LYnewnotx2020
LKA,16672.8492522554,2685.90827363945,LYnewnotx2020
LKA,14510.6500840736,2367.67070046128,LYnewnotx2020
LKA,13943.0140045721,2078.5756560711,LYnewnotx2020
LKA,12027.8025646366,1827.68069420493,LYnewnotx2020
LKA,8680.10153741643,1289.88003608461,LYnewnotx2020
LKA,5828.85055440182,1231.26829420616,LYnewnotx2020
LSO,56746.8547655805,15706.3617091804,LYnewnotx2020
LSO,53049.790602226,14668.0208124206,LYnewnotx2020
LSO,68025.4554686544,18789.6444829321,LYnewnotx2020
LSO,47235.3458500871,13030.535828263,LYnewnotx2020
LSO,39852.8180850786,10978.4061797951,LYnewnotx2020
LSO,39596.3811299231,10888.9265588613,LYnewnotx2020
LSO,274.062840431087,74.2161712987167,LYnewnotx2020
LSO,2982.17720108133,817.011971791137,LYnewnotx2020
LSO,30719.6868141348,8400.31935788321,LYnewnotx2020
LSO,31803.807441173,8678.88053375932,LYnewnotx2020
LSO,30277.0039913801,7991.94125812757,LYnewnotx2020
LSO,28612.5960393086,6741.14883160023,LYnewnotx2020
LSO,18894.6816111954,4295.84171828549,LYnewnotx2020
LSO,14631.9388533746,4547.7921166296,LYnewnotx2020
LSO,16198.7615827657,7605.87510907345,LYnewnotx2020
LSO,17739.5889048238,12436.6422209579,LYnewnotx2020
LSO,17166.2648376615,16309.6228723014,LYnewnotx2020
LSO,17963.5154829545,22901.1125621719,LYnewnotx2020
LSO,20075.8470145762,32592.6495265456,LYnewnotx2020
LSO,21689.1065017648,41537.3785164212,LYnewnotx2020
LSO,23207.5897131557,43691.5449095063,LYnewnotx2020
LSO,32701.8964967258,61611.1143460983,LYnewnotx2020
LSO,29508.5663953817,54940.802302038,LYnewnotx2020
LSO,25818.8430245276,46588.0211985354,LYnewnotx2020
LSO,28975.8326665892,50280.4047255625,LYnewnotx2020
LSO,32597.9019382461,53741.4092593642,LYnewnotx2020
LSO,27451.3999254342,43964.2999528896,LYnewnotx2020
LSO,25746.2953225536,37796.4060569077,LYnewnotx2020
LSO,26751.2042129956,38150.1026394312,LYnewnotx2020
LSO,24808.5203981929,32427.5498474135,LYnewnotx2020
LSO,24229.3246283881,29019.9168134611,LYnewnotx2020
LSO,22357.6045159126,23774.9621487403,LYnewnotx2020
LSO,21815.9337747069,20751.4165763981,LYnewnotx2020
LSO,21671.3839398303,18994.4700619362,LYnewnotx2020
LSO,17658.3351150309,13847.3271617809,LYnewnotx2020
LSO,16460.6404925842,12388.3367862425,LYnewnotx2020
LSO,13138.8997957259,9708.57232363542,LYnewnotx2020
LSO,9819.75779339483,6817.28435444441,LYnewnotx2020
LSO,6642.85143602125,4204.60112104679,LYnewnotx2020
LSO,5128.56251411876,3362.79099441201,LYnewnotx2020
LTU,4296.1508616746,343.368566996748,LYnewnotx2020
LTU,4161.60660903236,333.275453493097,LYnewnotx2020
LTU,3860.88930509447,310.146063895588,LYnewnotx2020
LTU,3777.62422904499,304.367359375692,LYnewnotx2020
LTU,3598.63847098292,290.765362100127,LYnewnotx2020
LTU,3648.85687415924,295.486926537863,LYnewnotx2020
LTU,3505.34451176019,284.435366041915,LYnewnotx2020
LTU,3370.88298147289,273.975533473662,LYnewnotx2020
LTU,3245.13135315423,263.875993658352,LYnewnotx2020
LTU,3299.92344681205,268.377122388805,LYnewnotx2020
LTU,3468.88708328857,282.239326941007,LYnewnotx2020
LTU,3613.35099633169,294.297478874284,LYnewnotx2020
LTU,3657.19834599361,298.247090379243,LYnewnotx2020
LTU,4280.6413384869,349.65026375512,LYnewnotx2020
LTU,4749.05818456916,388.356711091082,LYnewnotx2020
LTU,5063.10992625398,412.727237781622,LYnewnotx2020
LTU,5763.47878270398,475.325101546966,LYnewnotx2020
LTU,6259.91800846009,515.748476775432,LYnewnotx2020
LTU,5988.86103446156,488.914968566605,LYnewnotx2020
LTU,4614.80205534071,366.055366586202,LYnewnotx2020
LTU,3306.7658245083,248.724753106445,LYnewnotx2020
LTU,2917.83576774825,219.825176371408,LYnewnotx2020
LTU,2716.76897435127,204.934685054391,LYnewnotx2020
LTU,2633.30565291136,198.843148971144,LYnewnotx2020
LTU,1730.94705126571,130.820345590547,LYnewnotx2020
LTU,1801.2246285982,136.23043427833,LYnewnotx2020
LTU,2018.49256117589,152.86398593867,LYnewnotx2020
LTU,2095.5079677776,158.843458241242,LYnewnotx2020
LTU,1655.22235561729,125.520717135171,LYnewnotx2020
LTU,1566.52759552036,118.764314810773,LYnewnotx2020
LTU,1197.6194272033,90.7215702479159,LYnewnotx2020
LTU,1124.44739319987,85.1581913052936,LYnewnotx2020
